ADM1_NAME,ADM2_NAME,year,yield,dataset
Aleppo,Al_Bab,2005,3990.0,merged_soft
Aleppo,Al_Bab,2005,4000.0,merged_soft
Aleppo,Menbij,2005,3560.0,merged_soft
Aleppo,Menbij,2005,3870.0,merged_soft
Aleppo,Menbij,2005,4400.0,merged_soft
Aleppo,Menbij,2005,5520.0,merged_soft
Aleppo,Ain_Al_Arab,2005,3910.0,merged_soft
Aleppo,Ain_Al_Arab,2005,3440.0,merged_soft
Aleppo,Jebel_Saman,2005,3440.0,merged_soft
Aleppo,Jebel_Saman,2005,4040.0,merged_soft
Aleppo,Jebel_Saman,2005,3280.0,merged_soft
Aleppo,Jebel_Saman,2005,3130.0,merged_soft
Aleppo,As_Safira,2005,5150.0,merged_soft
Aleppo,As_Safira,2005,5100.0,merged_soft
Aleppo,As_Safira,2005,4460.0,merged_soft
Aleppo,As_Safira,2005,5510.0,merged_soft
Raqqa,Raqqa,2005,5470.0,merged_soft
Raqqa,Raqqa,2005,4580.0,merged_soft
Raqqa,Raqqa,2005,5210.0,merged_soft
Raqqa,Tell_Abiad,2005,4630.0,merged_soft
Raqqa,Tell_Abiad,2005,4000.0,merged_soft
Raqqa,Tell_Abiad,2005,3300.0,merged_soft
Raqqa,Tabqat,2005,5500.0,merged_soft
Raqqa,Tabqat,2005,4590.0,merged_soft
Raqqa,Tabqat,2005,4450.0,merged_soft
Dayr_Az_Zor,Dayr_Az_Zor,2005,4410.0,merged_soft
Dayr_Az_Zor,Dayr_Az_Zor,2005,4610.0,merged_soft
Dayr_Az_Zor,Al_Mayadin,2005,3760.0,merged_soft
Dayr_Az_Zor,Abu_Kamal,2005,4160.0,merged_soft
Hassakeh,Hassakeh,2005,3640.0,merged_soft
Hassakeh,Hassakeh,2005,3820.0,merged_soft
Hassakeh,Hassakeh,2005,3840.0,merged_soft
Hassakeh,Hassakeh,2005,3560.0,merged_soft
Hassakeh,Quamishli,2005,3690.0,merged_soft
Hassakeh,Quamishli,2005,3860.0,merged_soft
Hassakeh,Quamishli,2005,3500.0,merged_soft
Hassakeh,Al_Malika,2005,3920.0,merged_soft
Hassakeh,Al_Malika,2005,3870.0,merged_soft
Hassakeh,Al_Malika,2005,3500.0,merged_soft
Hassakeh,Ras_Al_Ain,2005,4480.0,merged_soft
Hassakeh,Ras_Al_Ain,2005,3810.0,merged_soft
Hassakeh,Ras_Al_Ain,2005,3010.0,merged_soft
Hassakeh,Ras_Al_Ain,2005,3500.0,merged_soft
Homs,Tall_Kalakh,2007,3175.0,merged_soft
Hama,Hama,2007,4126.0,merged_soft
Hama,Hama,2007,3949.0,merged_soft
Hama,Hama,2007,3725.0,merged_soft
Hama,Al_Ghab,2007,4990.0,merged_soft
Idleb,Idleb,2007,4484.0,merged_soft
Idleb,Idleb,2007,4865.0,merged_soft
Idleb,Idleb,2007,3796.0,merged_soft
Idleb,Harim,2007,2125.0,merged_soft
Idleb,Al_Jisr_Ash_Shu,2007,3208.0,merged_soft
Idleb,Al_Ma'ra,2007,3358.0,merged_soft
Idleb,Al_Ma'ra,2007,4741.0,merged_soft
Idleb,Ariha,2007,4749.0,merged_soft
Tartous,Tartous,2007,2920.0,merged_soft
Tartous,Banyas,2007,2556.0,merged_soft
Tartous,Safita,2007,2500.0,merged_soft
Aleppo,A'zaz,2007,3500.0,merged_soft
Aleppo,A'zaz,2007,3500.0,merged_soft
Aleppo,Afrin,2007,4390.0,merged_soft
Aleppo,Jarablus,2007,3456.0,merged_soft
Aleppo,Al_Bab,2007,4381.0,merged_soft
Aleppo,Al_Bab,2007,5572.0,merged_soft
Aleppo,Al_Bab,2007,4350.0,merged_soft
Aleppo,Menbij,2007,4057.0,merged_soft
Aleppo,Menbij,2007,4322.0,merged_soft
Aleppo,Menbij,2007,4530.0,merged_soft
Aleppo,Menbij,2007,5838.0,merged_soft
Aleppo,Ain_Al_Arab,2007,3589.0,merged_soft
Aleppo,Ain_Al_Arab,2007,3620.0,merged_soft
Aleppo,Jebel_Saman,2007,4000.0,merged_soft
Aleppo,Jebel_Saman,2007,4000.0,merged_soft
Aleppo,Jebel_Saman,2007,4000.0,merged_soft
Aleppo,Jebel_Saman,2007,4000.0,merged_soft
Aleppo,As_Safira,2007,4441.0,merged_soft
Aleppo,As_Safira,2007,3087.0,merged_soft
Aleppo,As_Safira,2007,3470.0,merged_soft
Aleppo,As_Safira,2007,3500.0,merged_soft
Raqqa,Raqqa,2007,3961.0,merged_soft
Raqqa,Raqqa,2007,5099.0,merged_soft
Raqqa,Raqqa,2007,5272.0,merged_soft
Raqqa,Tell_Abiad,2007,4399.0,merged_soft
Raqqa,Tell_Abiad,2007,2675.0,merged_soft
Raqqa,Tell_Abiad,2007,2425.0,merged_soft
Raqqa,Tabqat,2007,4180.0,merged_soft
Raqqa,Tabqat,2007,4503.0,merged_soft
Raqqa,Tabqat,2007,4300.0,merged_soft
Dayr_Az_Zor,Dayr_Az_Zor,2007,3800.0,merged_soft
Dayr_Az_Zor,Dayr_Az_Zor,2007,4008.0,merged_soft
Dayr_Az_Zor,Al_Mayadin,2007,4188.0,merged_soft
Dayr_Az_Zor,Abu_Kamal,2007,3592.0,merged_soft
Hassakeh,Hassakeh,2007,2486.0,merged_soft
Hassakeh,Hassakeh,2007,3292.0,merged_soft
Hassakeh,Hassakeh,2007,3258.0,merged_soft
Hassakeh,Hassakeh,2007,3094.0,merged_soft
Hassakeh,Hassakeh,2007,3304.0,merged_soft
Hassakeh,Quamishli,2007,3609.0,merged_soft
Hassakeh,Quamishli,2007,3051.0,merged_soft
Hassakeh,Quamishli,2007,2800.0,merged_soft
Hassakeh,Al_Malika,2007,3426.0,merged_soft
Hassakeh,Al_Malika,2007,3150.0,merged_soft
Hassakeh,Al_Malika,2007,2600.0,merged_soft
Hassakeh,Ras_Al_Ain,2007,3775.0,merged_soft
Hassakeh,Ras_Al_Ain,2007,3759.0,merged_soft
Hassakeh,Ras_Al_Ain,2007,3259.0,merged_soft
Hassakeh,Ras_Al_Ain,2007,2620.0,merged_soft
Homs,Tall_Kalakh,2008,2788.0,merged_soft
Hama,Al_Ghab,2008,3608.0,merged_soft
Idleb,Idleb,2008,4131.0,merged_soft
Idleb,Idleb,2008,3485.0,merged_soft
Idleb,Idleb,2008,3266.0,merged_soft
Idleb,Harim,2008,4170.0,merged_soft
Idleb,Al_Jisr_Ash_Shu,2008,4568.0,merged_soft
Idleb,Al_Ma'ra,2008,3589.0,merged_soft
Idleb,Al_Ma'ra,2008,3875.0,merged_soft
Idleb,Ariha,2008,4471.0,merged_soft
Tartous,Tartous,2008,3132.0,merged_soft
Tartous,Banyas,2008,1000.0,merged_soft
Tartous,Safita,2008,1201.0,merged_soft
Aleppo,A'zaz,2008,3000.0,merged_soft
Aleppo,A'zaz,2008,2699.0,merged_soft
Aleppo,Afrin,2008,3736.0,merged_soft
Aleppo,Jarablus,2008,3428.0,merged_soft
Aleppo,Al_Bab,2008,2037.0,merged_soft
Aleppo,Al_Bab,2008,2264.0,merged_soft
Aleppo,Al_Bab,2008,2531.0,merged_soft
Aleppo,Menbij,2008,3158.0,merged_soft
Aleppo,Menbij,2008,1591.0,merged_soft
Aleppo,Menbij,2008,3805.0,merged_soft
Aleppo,Menbij,2008,4321.0,merged_soft
Aleppo,Ain_Al_Arab,2008,1985.0,merged_soft
Aleppo,Ain_Al_Arab,2008,2400.0,merged_soft
Aleppo,Jebel_Saman,2008,3446.0,merged_soft
Aleppo,Jebel_Saman,2008,2814.0,merged_soft
Aleppo,Jebel_Saman,2008,959.0,merged_soft
Aleppo,Jebel_Saman,2008,814.0,merged_soft
Aleppo,As_Safira,2008,4986.0,merged_soft
Aleppo,As_Safira,2008,2760.0,merged_soft
Aleppo,As_Safira,2008,2253.0,merged_soft
Aleppo,As_Safira,2008,2200.0,merged_soft
Raqqa,Raqqa,2008,4020.0,merged_soft
Raqqa,Raqqa,2008,3315.0,merged_soft
Raqqa,Raqqa,2008,3897.0,merged_soft
Raqqa,Tell_Abiad,2008,2736.0,merged_soft
Raqqa,Tell_Abiad,2008,1750.0,merged_soft
Raqqa,Tell_Abiad,2008,472.0,merged_soft
Raqqa,Tabqat,2008,2355.0,merged_soft
Raqqa,Tabqat,2008,2533.0,merged_soft
Raqqa,Tabqat,2008,3626.0,merged_soft
Dayr_Az_Zor,Dayr_Az_Zor,2008,2864.0,merged_soft
Dayr_Az_Zor,Al_Mayadin,2008,2747.0,merged_soft
Dayr_Az_Zor,Abu_Kamal,2008,2847.0,merged_soft
Hassakeh,Hassakeh,2008,2201.0,merged_soft
Hassakeh,Hassakeh,2008,1599.0,merged_soft
Hassakeh,Hassakeh,2008,1661.0,merged_soft
Hassakeh,Hassakeh,2008,1528.0,merged_soft
Hassakeh,Hassakeh,2008,1702.0,merged_soft
Hassakeh,Quamishli,2008,1920.0,merged_soft
Hassakeh,Quamishli,2008,1455.0,merged_soft
Hassakeh,Quamishli,2008,1873.0,merged_soft
Hassakeh,Al_Malika,2008,1274.0,merged_soft
Hassakeh,Al_Malika,2008,211.0,merged_soft
Hassakeh,Ras_Al_Ain,2008,4000.0,merged_soft
Hassakeh,Ras_Al_Ain,2008,2775.0,merged_soft
Hassakeh,Ras_Al_Ain,2008,1785.0,merged_soft
Hassakeh,Ras_Al_Ain,2008,2326.0,merged_soft
Homs,Tall_Kalakh,2009,4331.0,merged_soft
Hama,Hama,2009,3644.0,merged_soft
Hama,Hama,2009,3051.0,merged_soft
Hama,Hama,2009,3501.0,merged_soft
Hama,Al_Ghab,2009,5337.0,merged_soft
Idleb,Idleb,2009,4895.0,merged_soft
Idleb,Idleb,2009,4776.0,merged_soft
Idleb,Idleb,2009,4219.0,merged_soft
Idleb,Harim,2009,4779.0,merged_soft
Idleb,Al_Jisr_Ash_Shu,2009,4564.0,merged_soft
Idleb,Al_Ma'ra,2009,4680.0,merged_soft
Idleb,Al_Ma'ra,2009,4387.0,merged_soft
Idleb,Al_Ma'ra,2009,1750.0,merged_soft
Idleb,Ariha,2009,4690.0,merged_soft
Tartous,Tartous,2009,5130.0,merged_soft
Tartous,Banyas,2009,4400.0,merged_soft
Tartous,Safita,2009,3100.0,merged_soft
Aleppo,A'zaz,2009,4739.0,merged_soft
Aleppo,A'zaz,2009,3633.0,merged_soft
Aleppo,Afrin,2009,4740.0,merged_soft
Aleppo,Jarablus,2009,5140.0,merged_soft
Aleppo,Al_Bab,2009,5682.0,merged_soft
Aleppo,Al_Bab,2009,5551.0,merged_soft
Aleppo,Al_Bab,2009,5373.0,merged_soft
Aleppo,Menbij,2009,5830.0,merged_soft
Aleppo,Menbij,2009,4752.0,merged_soft
Aleppo,Menbij,2009,4605.0,merged_soft
Aleppo,Menbij,2009,3069.0,merged_soft
Aleppo,Ain_Al_Arab,2009,4807.0,merged_soft
Aleppo,Ain_Al_Arab,2009,4227.0,merged_soft
Aleppo,Jebel_Saman,2009,5925.0,merged_soft
Aleppo,Jebel_Saman,2009,4893.0,merged_soft
Aleppo,Jebel_Saman,2009,3520.0,merged_soft
Aleppo,Jebel_Saman,2009,3304.0,merged_soft
Aleppo,As_Safira,2009,6670.0,merged_soft
Aleppo,As_Safira,2009,4853.0,merged_soft
Aleppo,As_Safira,2009,4212.0,merged_soft
Aleppo,As_Safira,2009,4006.0,merged_soft
Raqqa,Raqqa,2009,6709.0,merged_soft
Raqqa,Raqqa,2009,6511.0,merged_soft
Raqqa,Raqqa,2009,6357.0,merged_soft
Raqqa,Tell_Abiad,2009,3893.0,merged_soft
Raqqa,Tell_Abiad,2009,3119.0,merged_soft
Raqqa,Tell_Abiad,2009,2646.0,merged_soft
Raqqa,Tabqat,2009,5130.0,merged_soft
Raqqa,Tabqat,2009,4323.0,merged_soft
Raqqa,Tabqat,2009,4348.0,merged_soft
Dayr_Az_Zor,Dayr_Az_Zor,2009,4245.0,merged_soft
Dayr_Az_Zor,Dayr_Az_Zor,2009,4001.0,merged_soft
Dayr_Az_Zor,Al_Mayadin,2009,3346.0,merged_soft
Dayr_Az_Zor,Abu_Kamal,2009,3145.0,merged_soft
Hassakeh,Hassakeh,2009,4584.0,merged_soft
Hassakeh,Hassakeh,2009,4489.0,merged_soft
Hassakeh,Hassakeh,2009,4399.0,merged_soft
Hassakeh,Hassakeh,2009,4308.0,merged_soft
Hassakeh,Hassakeh,2009,4002.0,merged_soft
Hassakeh,Quamishli,2009,4699.0,merged_soft
Hassakeh,Quamishli,2009,4300.0,merged_soft
Hassakeh,Quamishli,2009,4218.0,merged_soft
Hassakeh,Al_Malika,2009,4490.0,merged_soft
Hassakeh,Al_Malika,2009,4224.0,merged_soft
Hassakeh,Al_Malika,2009,3904.0,merged_soft
Hassakeh,Ras_Al_Ain,2009,4914.0,merged_soft
Hassakeh,Ras_Al_Ain,2009,4855.0,merged_soft
Hassakeh,Ras_Al_Ain,2009,4000.0,merged_soft
Hassakeh,Ras_Al_Ain,2009,3800.0,merged_soft
Homs,Tall_Kalakh,2011,3958.0,merged_soft
Hama,Hama,2011,3901.0,merged_soft
Hama,Hama,2011,3965.0,merged_soft
Hama,Hama,2011,4510.0,merged_soft
Hama,Al_Ghab,2011,4628.0,merged_soft
Idleb,Idleb,2011,5989.0,merged_soft
Idleb,Idleb,2011,5175.0,merged_soft
Idleb,Idleb,2011,4205.0,merged_soft
Idleb,Harim,2011,5520.0,merged_soft
Idleb,Al_Jisr_Ash_Shu,2011,3942.0,merged_soft
Idleb,Al_Ma'ra,2011,3762.0,merged_soft
Idleb,Al_Ma'ra,2011,2932.0,merged_soft
Idleb,Ariha,2011,4574.0,merged_soft
Tartous,Tartous,2011,2226.0,merged_soft
Tartous,Safita,2011,1615.0,merged_soft
Aleppo,A'zaz,2011,4378.0,merged_soft
Aleppo,A'zaz,2011,4480.0,merged_soft
Aleppo,Afrin,2011,5091.0,merged_soft
Aleppo,Jarablus,2011,4143.0,merged_soft
Aleppo,Menbij,2011,3276.0,merged_soft
Aleppo,Menbij,2011,3773.0,merged_soft
Aleppo,Menbij,2011,3691.0,merged_soft
Aleppo,Menbij,2011,3558.0,merged_soft
Aleppo,Ain_Al_Arab,2011,3870.0,merged_soft
Aleppo,Ain_Al_Arab,2011,4192.0,merged_soft
Aleppo,Jebel_Saman,2011,4294.0,merged_soft
Aleppo,Jebel_Saman,2011,4023.0,merged_soft
Aleppo,Jebel_Saman,2011,3844.0,merged_soft
Aleppo,Jebel_Saman,2011,2720.0,merged_soft
Aleppo,As_Safira,2011,4472.0,merged_soft
Aleppo,As_Safira,2011,5639.0,merged_soft
Aleppo,As_Safira,2011,4826.0,merged_soft
Aleppo,As_Safira,2011,4037.0,merged_soft
Aleppo,Al_Atarib,2011,3410.0,merged_soft
Aleppo,Dayr_Hafir,2011,5047.0,merged_soft
Aleppo,Dayr_Hafir,2011,4608.0,merged_soft
Aleppo,Dayr_Hafir,2011,4679.0,merged_soft
Raqqa,Raqqa,2011,5931.0,merged_soft
Raqqa,Raqqa,2011,5611.0,merged_soft
Raqqa,Raqqa,2011,5679.0,merged_soft
Raqqa,Tell_Abiad,2011,5219.0,merged_soft
Raqqa,Tell_Abiad,2011,3670.0,merged_soft
Raqqa,Tell_Abiad,2011,4697.0,merged_soft
Raqqa,Tabqat,2011,4533.0,merged_soft
Raqqa,Tabqat,2011,4995.0,merged_soft
Raqqa,Tabqat,2011,5719.0,merged_soft
Dayr_Az_Zor,Dayr_Az_Zor,2011,3670.0,merged_soft
Dayr_Az_Zor,Dayr_Az_Zor,2011,3800.0,merged_soft
Dayr_Az_Zor,Al_Mayadin,2011,3900.0,merged_soft
Dayr_Az_Zor,Abu_Kamal,2011,3211.0,merged_soft
Hassakeh,Hassakeh,2011,3221.0,merged_soft
Hassakeh,Hassakeh,2011,3155.0,merged_soft
Hassakeh,Hassakeh,2011,2275.0,merged_soft
Hassakeh,Hassakeh,2011,3957.0,merged_soft
Hassakeh,Hassakeh,2011,3417.0,merged_soft
Hassakeh,Quamishli,2011,4519.0,merged_soft
Hassakeh,Quamishli,2011,4325.0,merged_soft
Hassakeh,Quamishli,2011,2583.0,merged_soft
Hassakeh,Al_Malika,2011,3002.0,merged_soft
Hassakeh,Al_Malika,2011,1751.0,merged_soft
Hassakeh,Al_Malika,2011,1050.0,merged_soft
Hassakeh,Ras_Al_Ain,2011,4382.0,merged_soft
Hassakeh,Ras_Al_Ain,2011,4227.0,merged_soft
Hassakeh,Ras_Al_Ain,2011,4339.0,merged_soft
Hassakeh,Ras_Al_Ain,2011,4320.0,merged_soft
Homs,Tall_Kalakh,2015,3500.0,merged_soft
Homs,Tadmor,2015,3981.0,merged_soft
Hama,Hama,2015,1959.0,merged_soft
Hama,Hama,2015,2600.0,merged_soft
Hama,Hama,2015,2750.0,merged_soft
Hama,Al_Ghab,2015,3409.0,merged_soft
Idleb,Idleb,2015,2762.0,merged_soft
Idleb,Idleb,2015,2762.0,merged_soft
Idleb,Idleb,2015,2762.0,merged_soft
Idleb,Harim,2015,2771.0,merged_soft
Idleb,Al_Jisr_Ash_Shu,2015,2765.0,merged_soft
Idleb,Al_Ma'ra,2015,2758.0,merged_soft
Idleb,Al_Ma'ra,2015,2786.0,merged_soft
Idleb,Ariha,2015,2762.0,merged_soft
Idleb,Khan_Sheikhun,2015,2762.0,merged_soft
Idleb,Khan_Sheikhun,2015,2762.0,merged_soft
Tartous,Tartous,2015,3121.0,merged_soft
Tartous,Safita,2015,2912.0,merged_soft
Aleppo,A'zaz,2015,6224.0,merged_soft
Aleppo,A'zaz,2015,1511.0,merged_soft
Aleppo,Afrin,2015,4505.0,merged_soft
Aleppo,Jarablus,2015,2829.0,merged_soft
Aleppo,Al_Bab,2015,13068.0,merged_soft
Aleppo,Menbij,2015,4071.0,merged_soft
Aleppo,Menbij,2015,5248.0,merged_soft
Aleppo,Menbij,2015,3237.0,merged_soft
Aleppo,Menbij,2015,2904.0,merged_soft
Aleppo,Ain_Al_Arab,2015,2274.0,merged_soft
Aleppo,Ain_Al_Arab,2015,667.0,merged_soft
Aleppo,Jebel_Saman,2015,5626.0,merged_soft
Aleppo,Jebel_Saman,2015,34429.0,merged_soft
Aleppo,Jebel_Saman,2015,9251.0,merged_soft
Aleppo,Jebel_Saman,2015,15958.0,merged_soft
Aleppo,As_Safira,2015,2564.0,merged_soft
Aleppo,As_Safira,2015,3717.0,merged_soft
Aleppo,Al_Atarib,2015,5620.0,merged_soft
Aleppo,Dayr_Hafir,2015,559.0,merged_soft
Aleppo,Dayr_Hafir,2015,10007.0,merged_soft
Aleppo,Dayr_Hafir,2015,13536.0,merged_soft
Raqqa,Raqqa,2015,4799.0,merged_soft
Raqqa,Raqqa,2015,4400.0,merged_soft
Raqqa,Raqqa,2015,4000.0,merged_soft
Raqqa,Tell_Abiad,2015,4846.0,merged_soft
Raqqa,Tell_Abiad,2015,4800.0,merged_soft
Raqqa,Tell_Abiad,2015,4800.0,merged_soft
Raqqa,Tabqat,2015,4800.0,merged_soft
Raqqa,Tabqat,2015,4402.0,merged_soft
Raqqa,Tabqat,2015,4383.0,merged_soft
Dayr_Az_Zor,Dayr_Az_Zor,2015,2500.0,merged_soft
Dayr_Az_Zor,Dayr_Az_Zor,2015,2500.0,merged_soft
Dayr_Az_Zor,Al_Mayadin,2015,2500.0,merged_soft
Dayr_Az_Zor,Abu_Kamal,2015,2500.0,merged_soft
Hassakeh,Hassakeh,2015,3494.0,merged_soft
Hassakeh,Hassakeh,2015,2935.0,merged_soft
Hassakeh,Hassakeh,2015,2528.0,merged_soft
Hassakeh,Hassakeh,2015,2351.0,merged_soft
Hassakeh,Hassakeh,2015,2216.0,merged_soft
Hassakeh,Quamishli,2015,3499.0,merged_soft
Hassakeh,Quamishli,2015,2658.0,merged_soft
Hassakeh,Quamishli,2015,2574.0,merged_soft
Hassakeh,Al_Malika,2015,3499.0,merged_soft
Hassakeh,Al_Malika,2015,2675.0,merged_soft
Hassakeh,Al_Malika,2015,2444.0,merged_soft
Hassakeh,Ras_Al_Ain,2015,3497.0,merged_soft
Hassakeh,Ras_Al_Ain,2015,2646.0,merged_soft
Hassakeh,Ras_Al_Ain,2015,2565.0,merged_soft
Hassakeh,Ras_Al_Ain,2015,2371.0,merged_soft
Hama,Hama,2016,4500.0,merged_soft
Hama,Hama,2016,2904.0,merged_soft
Hama,Al_Ghab,2016,2330.0,merged_soft
Homs,Tall_Kalakh,2017,2587.0,merged_soft
Hama,Hama,2017,3500.0,merged_soft
Hama,Al_Ghab,2017,2175.0,merged_soft
Idleb,Idleb,2017,2611.0,merged_soft
Idleb,Idleb,2017,1875.0,merged_soft
Idleb,Idleb,2017,1676.0,merged_soft
Idleb,Harim,2017,2610.0,merged_soft
Idleb,Al_Jisr_Ash_Shu,2017,2610.0,merged_soft
Idleb,Al_Ma'ra,2017,2610.0,merged_soft
Idleb,Al_Ma'ra,2017,1875.0,merged_soft
Idleb,Al_Ma'ra,2017,1676.0,merged_soft
Idleb,Ariha,2017,2610.0,merged_soft
Tartous,Tartous,2017,3094.0,merged_soft
Tartous,Safita,2017,1577.0,merged_soft
Aleppo,A'zaz,2017,4000.0,merged_soft
Aleppo,A'zaz,2017,3125.0,merged_soft
Aleppo,Afrin,2017,4000.0,merged_soft
Aleppo,Jarablus,2017,2567.0,merged_soft
Aleppo,Al_Bab,2017,2350.0,merged_soft
Aleppo,Menbij,2017,2000.0,merged_soft
Aleppo,Menbij,2017,2000.0,merged_soft
Aleppo,Menbij,2017,2000.0,merged_soft
Aleppo,Menbij,2017,1000.0,merged_soft
Aleppo,Ain_Al_Arab,2017,2000.0,merged_soft
Aleppo,Ain_Al_Arab,2017,2000.0,merged_soft
Aleppo,Jebel_Saman,2017,2000.0,merged_soft
Aleppo,Jebel_Saman,2017,2190.0,merged_soft
Aleppo,Jebel_Saman,2017,1500.0,merged_soft
Aleppo,As_Safira,2017,2493.0,merged_soft
Aleppo,As_Safira,2017,2375.0,merged_soft
Aleppo,As_Safira,2017,1004.0,merged_soft
Aleppo,Al_Atarib,2017,3000.0,merged_soft
Hassakeh,Hassakeh,2017,2550.0,merged_soft
Hassakeh,Hassakeh,2017,2078.57,merged_soft
Hassakeh,Hassakeh,2017,1925.0,merged_soft
Hassakeh,Hassakeh,2017,1900.0,merged_soft
Hassakeh,Hassakeh,2017,1800.0,merged_soft
Hassakeh,Quamishli,2017,2381.67,merged_soft
Hassakeh,Quamishli,2017,2090.0,merged_soft
Hassakeh,Quamishli,2017,2000.0,merged_soft
Hassakeh,Al_Malika,2017,3050.0,merged_soft
Hassakeh,Al_Malika,2017,2350.0,merged_soft
Hassakeh,Al_Malika,2017,2200.0,merged_soft
Hassakeh,Ras_Al_Ain,2017,2300.0,merged_soft
Hassakeh,Ras_Al_Ain,2017,2200.0,merged_soft
Hassakeh,Ras_Al_Ain,2017,1366.67,merged_soft
Hassakeh,Ras_Al_Ain,2017,1950.0,merged_soft
Hama,Hama,2019,3000.0,merged_soft
Hama,Hama,2019,2754.0,merged_soft
Hama,Al_Ghab,2019,2845.0,merged_soft
Idleb,Idleb,2019,1799.0,merged_soft
Idleb,Idleb,2019,1928.0,merged_soft
Idleb,Idleb,2019,1507.0,merged_soft
Idleb,Harim,2019,1773.0,merged_soft
Idleb,Al_Jisr_Ash_Shu,2019,1775.0,merged_soft
Idleb,Al_Ma'ra,2019,1600.0,merged_soft
Idleb,Al_Ma'ra,2019,1938.0,merged_soft
Idleb,Al_Ma'ra,2019,1579.0,merged_soft
Idleb,Ariha,2019,1777.0,merged_soft
Idleb,Khan_Sheikhun,2019,1804.0,merged_soft
Idleb,Khan_Sheikhun,2019,1885.0,merged_soft
Raqqa,Raqqa,2019,3250.0,merged_soft
Raqqa,Raqqa,2019,3250.0,merged_soft
Raqqa,Raqqa,2019,3250.0,merged_soft
Raqqa,Tell_Abiad,2019,3250.0,merged_soft
Dayr_Az_Zor,Dayr_Az_Zor,2019,3100.0,merged_soft
Dayr_Az_Zor,Dayr_Az_Zor,2019,3100.0,merged_soft
Dayr_Az_Zor,Al_Mayadin,2019,3100.0,merged_soft
Dayr_Az_Zor,Abu_Kamal,2019,3114.0,merged_soft
Homs,Tall_Kalakh,2021,1806.0,merged_soft
Idleb,Idleb,2021,2101.0,merged_soft
Idleb,Idleb,2021,1861.0,merged_soft
Idleb,Idleb,2021,2309.0,merged_soft
Idleb,Harim,2021,2648.0,merged_soft
Idleb,Al_Jisr_Ash_Shu,2021,2684.0,merged_soft
Idleb,Al_Ma'ra,2021,2676.0,merged_soft
Idleb,Al_Ma'ra,2021,2880.0,merged_soft
Idleb,Al_Ma'ra,2021,2449.0,merged_soft
Idleb,Ariha,2021,2640.0,merged_soft
Tartous,Tartous,2021,2160.0,merged_soft
Tartous,Safita,2021,2780.0,merged_soft
Aleppo,A'zaz,2021,4125.0,merged_soft
Aleppo,A'zaz,2021,3312.5,merged_soft
Aleppo,Afrin,2021,3400.0,merged_soft
Aleppo,Jarablus,2021,4000.0,merged_soft
Aleppo,Al_Bab,2021,2000.0,merged_soft
Aleppo,Al_Bab,2021,1550.83,merged_soft
Aleppo,Menbij,2021,2550.0,merged_soft
Aleppo,Menbij,2021,3237.5,merged_soft
Aleppo,Menbij,2021,3804.55,merged_soft
Aleppo,Menbij,2021,2400.0,merged_soft
Aleppo,Ain_Al_Arab,2021,2000.0,merged_soft
Aleppo,Ain_Al_Arab,2021,2000.0,merged_soft
Aleppo,Jebel_Saman,2021,1119.25,merged_soft
Aleppo,Jebel_Saman,2021,2662.5,merged_soft
Aleppo,Jebel_Saman,2021,1427.25,merged_soft
Aleppo,Jebel_Saman,2021,3675.0,merged_soft
Aleppo,As_Safira,2021,2625.0,merged_soft
Aleppo,As_Safira,2021,2190.63,merged_soft
Aleppo,As_Safira,2021,2200.0,merged_soft
Aleppo,As_Safira,2021,1233.33,merged_soft
Aleppo,Al_Atarib,2021,2000.0,merged_soft
Aleppo,Dayr_Hafir,2021,2502.5,merged_soft
Aleppo,Dayr_Hafir,2021,2421.0,merged_soft
Aleppo,Dayr_Hafir,2021,2345.0,merged_soft
Raqqa,Raqqa,2021,3600.0,merged_soft
Raqqa,Raqqa,2021,3500.0,merged_soft
Raqqa,Raqqa,2021,3500.0,merged_soft
Raqqa,Tell_Abiad,2021,3400.0,merged_soft
Dayr_Az_Zor,Dayr_Az_Zor,2021,2761.1,merged_soft
Dayr_Az_Zor,Dayr_Az_Zor,2021,2761.2,merged_soft
Dayr_Az_Zor,Al_Mayadin,2021,2559.0,merged_soft
Dayr_Az_Zor,Abu_Kamal,2021,2583.0,merged_soft
Hassakeh,Hassakeh,2021,2575.0,merged_soft
Hassakeh,Hassakeh,2021,2475.0,merged_soft
Hassakeh,Hassakeh,2021,2397.06,merged_soft
Hassakeh,Hassakeh,2021,2357.5,merged_soft
Hassakeh,Hassakeh,2021,2325.0,merged_soft
Hassakeh,Quamishli,2021,2536.11,merged_soft
Hassakeh,Quamishli,2021,2445.83,merged_soft
Hassakeh,Quamishli,2021,2325.0,merged_soft
Hassakeh,Al_Malika,2021,2571.88,merged_soft
Hassakeh,Al_Malika,2021,2350.0,merged_soft
Hassakeh,Al_Malika,2021,2300.0,merged_soft
Hassakeh,Ras_Al_Ain,2021,2577.5,merged_soft
Hassakeh,Ras_Al_Ain,2021,2470.0,merged_soft
Hassakeh,Ras_Al_Ain,2021,2350.0,merged_soft
Hassakeh,Ras_Al_Ain,2021,2300.0,merged_soft
Homs,Tall_Kalakh,2022,2493.0,merged_soft
Idleb,Idleb,2022,2600.0,merged_soft
Idleb,Idleb,2022,2425.0,merged_soft
Idleb,Idleb,2022,2545.0,merged_soft
Idleb,Harim,2022,2500.0,merged_soft
Idleb,Al_Jisr_Ash_Shu,2022,2500.0,merged_soft
